timestamp,blue_starts,player1_type,player1_depth,player2_type,player2_depth,winner,blue_score,pink_score,winner_score,loser_score,player1_total_time,player1_moves,player1_avg_time_ms,player2_total_time,player2_moves,player2_avg_time_ms
2025-12-11T16:32:59.280845,False,AIPlayer,4,RandomAI,-,BLUE,47,17,47,17,11.575,30,385.8,0.001,30,0.0
2025-12-11T16:33:07.053761,True,RandomAI,-,AIPlayer,4,PINK,11,53,53,11,0.001,31,0.0,7.763,29,267.7
2025-12-11T16:33:16.774510,False,AIPlayer,4,RandomAI,-,BLUE,59,5,59,5,9.711,32,303.5,0.001,28,0.0
2025-12-11T16:33:28.805000,True,RandomAI,-,AIPlayer,4,PINK,3,61,61,3,0.001,28,0.0,12.02,32,375.6
2025-12-11T16:33:41.062340,False,AIPlayer,4,RandomAI,-,BLUE,48,16,48,16,12.247,31,395.1,0.001,29,0.0
2025-12-11T16:33:49.226410,True,RandomAI,-,AIPlayer,4,PINK,3,59,59,3,0.001,24,0.0,8.152,34,239.8
2025-12-11T16:33:58.830117,False,AIPlayer,4,RandomAI,-,BLUE,52,12,52,12,9.594,32,299.8,0.001,28,0.0
2025-12-11T16:34:13.872703,True,RandomAI,-,AIPlayer,4,PINK,5,58,58,5,0.001,28,0.0,15.033,31,484.9
2025-12-11T16:34:26.321701,False,AIPlayer,4,RandomAI,-,BLUE,48,16,48,16,12.439,30,414.6,0.001,30,0.0
2025-12-11T16:34:37.028435,True,RandomAI,-,AIPlayer,4,PINK,12,52,52,12,0.001,29,0.0,10.696,31,345.0
2025-12-11T16:34:47.405211,False,AIPlayer,4,RandomAI,-,BLUE,57,7,57,7,10.367,32,324.0,0.001,28,0.0
2025-12-11T16:34:56.484683,True,RandomAI,-,AIPlayer,4,PINK,19,45,45,19,0.001,30,0.0,9.07,30,302.3
2025-12-11T16:35:05.128274,False,AIPlayer,4,RandomAI,-,BLUE,58,6,58,6,8.634,31,278.5,0.001,29,0.0
2025-12-11T16:35:18.879717,True,RandomAI,-,AIPlayer,4,PINK,7,56,56,7,0.001,28,0.0,13.741,31,443.3
2025-12-11T16:35:27.481658,False,AIPlayer,4,RandomAI,-,BLUE,35,29,35,29,8.591,30,286.4,0.001,30,0.0
2025-12-11T16:35:42.484937,True,RandomAI,-,AIPlayer,4,PINK,15,48,48,15,0.001,29,0.0,14.993,30,499.8
2025-12-11T16:35:47.154076,False,AIPlayer,4,RandomAI,-,BLUE,54,10,54,10,4.658,31,150.3,0.001,29,0.0
2025-12-11T16:36:00.494784,True,RandomAI,-,AIPlayer,4,PINK,16,48,48,16,0.001,30,0.0,13.332,30,444.4
2025-12-11T16:36:10.779943,False,AIPlayer,4,RandomAI,-,BLUE,60,3,60,3,10.275,32,321.1,0.001,27,0.0
2025-12-11T16:36:27.323422,True,RandomAI,-,AIPlayer,4,PINK,8,56,56,8,0.001,30,0.0,16.533,30,551.1
2025-12-11T16:36:36.461249,False,AIPlayer,4,RandomAI,-,BLUE,41,23,41,23,9.126,30,304.2,0.001,30,0.0
2025-12-11T16:36:51.704109,True,RandomAI,-,AIPlayer,4,PINK,22,42,42,22,0.001,31,0.0,15.232,29,525.2
2025-12-11T16:37:03.742701,False,AIPlayer,4,RandomAI,-,BLUE,60,4,60,4,12.027,31,388.0,0.001,29,0.0
2025-12-11T16:37:18.587201,True,RandomAI,-,AIPlayer,4,PINK,12,52,52,12,0.001,29,0.0,14.833,31,478.5
2025-12-11T16:37:28.286010,False,AIPlayer,4,RandomAI,-,BLUE,43,21,43,21,9.688,30,322.9,0.001,30,0.0
2025-12-11T16:37:43.734521,True,RandomAI,-,AIPlayer,4,PINK,20,44,44,20,0.001,30,0.0,15.439,30,514.6
2025-12-11T16:37:55.722657,False,AIPlayer,4,RandomAI,-,PINK,29,35,35,29,11.977,29,413.0,0.001,31,0.0
2025-12-11T16:38:05.932537,True,RandomAI,-,AIPlayer,4,PINK,6,58,58,6,0.001,28,0.0,10.199,32,318.7
2025-12-11T16:38:18.462387,False,AIPlayer,4,RandomAI,-,BLUE,54,10,54,10,12.52,32,391.2,0.001,28,0.0
2025-12-11T16:38:32.781656,True,RandomAI,-,AIPlayer,4,PINK,7,57,57,7,0.001,28,0.0,14.309,32,447.1
2025-12-11T16:38:47.093648,False,AIPlayer,4,RandomAI,-,BLUE,51,13,51,13,14.301,31,461.3,0.001,29,0.0
2025-12-11T16:38:58.726637,True,RandomAI,-,AIPlayer,4,PINK,9,55,55,9,0.001,28,0.0,11.622,32,363.2
2025-12-11T16:39:11.438871,False,AIPlayer,4,RandomAI,-,BLUE,58,6,58,6,12.702,33,384.9,0.001,27,0.0
2025-12-11T16:39:20.252307,True,RandomAI,-,AIPlayer,4,PINK,9,55,55,9,0.001,28,0.0,8.803,32,275.1
2025-12-11T16:39:33.387245,False,AIPlayer,4,RandomAI,-,BLUE,51,13,51,13,13.125,31,423.4,0.001,29,0.0
2025-12-11T16:39:44.017698,True,RandomAI,-,AIPlayer,4,PINK,8,56,56,8,0.001,29,0.0,10.62,31,342.6
2025-12-11T16:39:57.355717,False,AIPlayer,4,RandomAI,-,BLUE,42,22,42,22,13.328,30,444.3,0.001,30,0.0
2025-12-11T16:40:09.341074,True,RandomAI,-,AIPlayer,4,PINK,14,50,50,14,0.001,30,0.0,11.975,30,399.2
2025-12-11T16:40:17.228519,False,AIPlayer,4,RandomAI,-,BLUE,63,0,63,0,7.877,31,254.1,0.001,28,0.0
2025-12-11T16:40:31.640623,True,RandomAI,-,AIPlayer,4,PINK,25,39,39,25,0.001,30,0.0,14.403,30,480.1
2025-12-11T16:40:50.690170,False,AIPlayer,4,RandomAI,-,BLUE,49,15,49,15,19.039,31,614.2,0.001,29,0.0
2025-12-11T16:41:03.817792,True,RandomAI,-,AIPlayer,4,PINK,16,48,48,16,0.001,30,0.0,13.116,30,437.2
2025-12-11T16:41:15.892409,False,AIPlayer,4,RandomAI,-,BLUE,53,10,53,10,12.064,30,402.1,0.001,29,0.0
2025-12-11T16:41:28.470908,True,RandomAI,-,AIPlayer,4,PINK,15,49,49,15,0.001,30,0.0,12.568,30,418.9
2025-12-11T16:41:34.658347,False,AIPlayer,4,RandomAI,-,BLUE,59,5,59,5,6.177,32,193.0,0.001,28,0.0
2025-12-11T16:41:44.219117,True,RandomAI,-,AIPlayer,4,PINK,16,48,48,16,0.001,30,0.0,9.551,30,318.4
2025-12-11T16:41:57.240342,False,AIPlayer,4,RandomAI,-,BLUE,53,11,53,11,13.012,31,419.7,0.001,29,0.0
2025-12-11T16:42:05.965904,True,RandomAI,-,AIPlayer,4,PINK,13,51,51,13,0.001,29,0.0,8.715,31,281.1
2025-12-11T16:42:12.823808,False,AIPlayer,4,RandomAI,-,BLUE,36,28,36,28,6.848,30,228.3,0.001,30,0.0
2025-12-11T16:42:19.019770,True,RandomAI,-,AIPlayer,4,PINK,1,62,62,1,0.001,26,0.0,6.186,33,187.5
2025-12-11T16:42:26.830013,False,AIPlayer,4,RandomAI,-,BLUE,54,10,54,10,7.801,31,251.6,0.001,29,0.0
2025-12-11T16:42:35.317886,True,RandomAI,-,AIPlayer,4,PINK,8,56,56,8,0.001,29,0.0,8.478,31,273.5
2025-12-11T16:42:47.153170,False,AIPlayer,4,RandomAI,-,BLUE,58,6,58,6,11.826,31,381.5,0.001,29,0.0
2025-12-11T16:42:57.469590,True,RandomAI,-,AIPlayer,4,PINK,20,44,44,20,0.001,30,0.0,10.307,30,343.6
2025-12-11T16:43:10.170492,False,AIPlayer,4,RandomAI,-,BLUE,53,10,53,10,12.691,31,409.4,0.001,28,0.0
2025-12-11T16:43:17.959358,True,RandomAI,-,AIPlayer,4,PINK,4,58,58,4,0.001,27,0.0,7.778,31,250.9
2025-12-11T16:43:27.838481,False,AIPlayer,4,RandomAI,-,BLUE,55,9,55,9,9.87,31,318.4,0.001,29,0.0
2025-12-11T16:43:43.646538,True,RandomAI,-,AIPlayer,4,PINK,27,37,37,27,0.001,30,0.0,15.798,30,526.6
2025-12-11T16:43:53.131276,False,AIPlayer,4,RandomAI,-,BLUE,39,25,39,25,9.474,31,305.6,0.001,29,0.0
2025-12-11T16:43:59.259525,True,RandomAI,-,AIPlayer,4,PINK,17,47,47,17,0.001,30,0.0,6.118,30,203.9
2025-12-11T16:44:08.637170,False,AIPlayer,4,RandomAI,-,BLUE,47,17,47,17,9.369,30,312.3,0.001,30,0.0
2025-12-11T16:44:20.089458,True,RandomAI,-,AIPlayer,4,PINK,9,55,55,9,0.001,30,0.0,11.443,30,381.4
2025-12-11T16:44:39.314163,False,AIPlayer,4,RandomAI,-,BLUE,34,30,34,30,19.215,30,640.5,0.001,30,0.0
