timestamp,blue_starts,player1_type,player1_depth,player2_type,player2_depth,winner,blue_score,pink_score,winner_score,loser_score,player1_total_time,player1_moves,player1_avg_time_ms,player2_total_time,player2_moves,player2_avg_time_ms
2025-12-11T16:20:01.041853,True,RandomAI,-,AIPlayer,1,PINK,20,44,44,20,0.001,30,0.0,0.03,30,1.0
2025-12-11T16:20:01.085308,False,AIPlayer,1,RandomAI,-,PINK,30,34,34,30,0.037,29,1.3,0.001,31,0.0
2025-12-11T16:20:01.131621,True,RandomAI,-,AIPlayer,1,PINK,29,35,35,29,0.001,30,0.0,0.039,30,1.3
2025-12-11T16:20:01.179940,False,AIPlayer,1,RandomAI,-,BLUE,44,20,44,20,0.041,30,1.4,0.001,30,0.0
2025-12-11T16:20:01.225182,True,RandomAI,-,AIPlayer,1,PINK,14,50,50,14,0.001,30,0.0,0.038,30,1.3
2025-12-11T16:20:01.268707,False,AIPlayer,1,RandomAI,-,BLUE,35,29,35,29,0.037,31,1.2,0.001,29,0.0
2025-12-11T16:20:01.314881,True,RandomAI,-,AIPlayer,1,BLUE,40,24,40,24,0.001,30,0.0,0.039,30,1.3
2025-12-11T16:20:01.355717,False,AIPlayer,1,RandomAI,-,BLUE,41,23,41,23,0.034,30,1.1,0.001,30,0.0
2025-12-11T16:20:01.393322,True,RandomAI,-,AIPlayer,1,PINK,26,38,38,26,0.001,30,0.0,0.03,30,1.0
2025-12-11T16:20:01.440293,False,AIPlayer,1,RandomAI,-,BLUE,37,27,37,27,0.04,30,1.3,0.001,30,0.0
2025-12-11T16:20:01.483140,True,RandomAI,-,AIPlayer,1,PINK,22,42,42,22,0.001,29,0.0,0.036,31,1.2
2025-12-11T16:20:01.522333,False,AIPlayer,1,RandomAI,-,PINK,31,33,33,31,0.032,30,1.1,0.001,30,0.0
