timestamp,blue_starts,player1_type,player1_depth,player2_type,player2_depth,winner,blue_score,pink_score,winner_score,loser_score,player1_total_time,player1_moves,player1_avg_time_ms,player2_total_time,player2_moves,player2_avg_time_ms
2025-12-11T16:53:22.772041,True,AIPlayer,2,AIPlayer,3,BLUE,42,22,42,22,0.006,31,0.2,1.578,29,54.4
2025-12-11T16:53:23.981839,False,AIPlayer,3,AIPlayer,2,BLUE,39,24,39,24,1.2,30,40.0,0.003,29,0.1
2025-12-11T16:53:25.548253,True,AIPlayer,2,AIPlayer,3,BLUE,47,17,47,17,0.006,31,0.2,1.554,29,53.6
2025-12-11T16:53:27.069386,False,AIPlayer,3,AIPlayer,2,BLUE,50,14,50,14,1.512,31,48.8,0.003,29,0.1
2025-12-11T16:53:28.487833,True,AIPlayer,2,AIPlayer,3,PINK,22,42,42,22,0.006,29,0.2,1.406,31,45.4
2025-12-11T16:53:30.891458,False,AIPlayer,3,AIPlayer,2,BLUE,48,16,48,16,2.395,31,77.2,0.003,29,0.1
2025-12-11T16:53:32.157958,True,AIPlayer,2,AIPlayer,3,TIE,32,32,32,32,0.006,30,0.2,1.254,30,41.8
2025-12-11T16:53:33.585660,False,AIPlayer,3,AIPlayer,2,PINK,17,47,47,17,1.418,29,48.9,0.003,31,0.1
2025-12-11T16:53:35.317345,True,AIPlayer,2,AIPlayer,3,PINK,19,45,45,19,0.006,30,0.2,1.719,30,57.3
2025-12-11T16:53:37.191438,False,AIPlayer,3,AIPlayer,2,BLUE,35,29,35,29,1.865,30,62.2,0.003,30,0.1
2025-12-11T16:53:38.868279,True,AIPlayer,2,AIPlayer,3,BLUE,38,26,38,26,0.006,30,0.2,1.664,30,55.5
2025-12-11T16:53:40.315579,False,AIPlayer,3,AIPlayer,2,BLUE,47,17,47,17,1.438,31,46.4,0.003,29,0.1
2025-12-11T16:53:41.681562,True,AIPlayer,2,AIPlayer,3,BLUE,46,18,46,18,0.006,30,0.2,1.354,30,45.1
2025-12-11T16:53:42.764530,False,AIPlayer,3,AIPlayer,2,BLUE,39,24,39,24,1.073,30,35.8,0.003,29,0.1
2025-12-11T16:53:44.340782,True,AIPlayer,2,AIPlayer,3,PINK,24,40,40,24,0.006,30,0.2,1.564,30,52.1
2025-12-11T16:53:45.773178,False,AIPlayer,3,AIPlayer,2,PINK,17,47,47,17,1.423,29,49.1,0.003,31,0.1
2025-12-11T16:53:47.364738,True,AIPlayer,2,AIPlayer,3,PINK,15,49,49,15,0.006,29,0.2,1.579,31,50.9
2025-12-11T16:53:49.209575,False,AIPlayer,3,AIPlayer,2,PINK,26,38,38,26,1.836,30,61.2,0.003,30,0.1
2025-12-11T16:53:50.612952,True,AIPlayer,2,AIPlayer,3,BLUE,51,13,51,13,0.006,30,0.2,1.391,30,46.4
2025-12-11T16:53:51.865587,False,AIPlayer,3,AIPlayer,2,PINK,30,34,34,30,1.243,30,41.4,0.003,30,0.1
2025-12-11T16:53:53.268029,True,AIPlayer,2,AIPlayer,3,BLUE,51,13,51,13,0.006,30,0.2,1.39,30,46.3
2025-12-11T16:53:54.477775,False,AIPlayer,3,AIPlayer,2,BLUE,46,18,46,18,1.2,30,40.0,0.003,30,0.1
2025-12-11T16:53:55.711052,True,AIPlayer,2,AIPlayer,3,TIE,32,32,32,32,0.006,30,0.2,1.221,30,40.7
2025-12-11T16:53:56.892040,False,AIPlayer,3,AIPlayer,2,BLUE,56,8,56,8,1.172,31,37.8,0.003,29,0.1
2025-12-11T16:53:58.923881,True,AIPlayer,2,AIPlayer,3,PINK,6,58,58,6,0.006,29,0.2,2.02,31,65.2
2025-12-11T16:54:00.431269,False,AIPlayer,3,AIPlayer,2,PINK,19,45,45,19,1.498,31,48.3,0.003,29,0.1
2025-12-11T16:54:02.031660,True,AIPlayer,2,AIPlayer,3,TIE,32,32,32,32,0.006,30,0.2,1.588,30,52.9
2025-12-11T16:54:03.112686,False,AIPlayer,3,AIPlayer,2,BLUE,39,24,39,24,1.072,30,35.7,0.003,29,0.1
2025-12-11T16:54:04.660055,True,AIPlayer,2,AIPlayer,3,PINK,30,34,34,30,0.006,30,0.2,1.535,30,51.2
2025-12-11T16:54:06.190483,False,AIPlayer,3,AIPlayer,2,PINK,26,38,38,26,1.521,30,50.7,0.003,30,0.1
2025-12-11T16:54:07.422789,True,AIPlayer,2,AIPlayer,3,TIE,32,32,32,32,0.006,30,0.2,1.22,30,40.7
2025-12-11T16:54:08.718624,False,AIPlayer,3,AIPlayer,2,BLUE,51,13,51,13,1.287,31,41.5,0.003,29,0.1
2025-12-11T16:54:10.420011,True,AIPlayer,2,AIPlayer,3,TIE,32,32,32,32,0.006,30,0.2,1.689,30,56.3
2025-12-11T16:54:11.646538,False,AIPlayer,3,AIPlayer,2,PINK,26,38,38,26,1.217,30,40.6,0.003,30,0.1
2025-12-11T16:54:13.160635,True,AIPlayer,2,AIPlayer,3,PINK,28,36,36,28,0.006,29,0.2,1.502,31,48.4
2025-12-11T16:54:14.682435,False,AIPlayer,3,AIPlayer,2,BLUE,50,14,50,14,1.512,31,48.8,0.003,29,0.1
2025-12-11T16:54:15.957542,True,AIPlayer,2,AIPlayer,3,BLUE,51,13,51,13,0.006,30,0.2,1.263,30,42.1
2025-12-11T16:54:17.841994,False,AIPlayer,3,AIPlayer,2,PINK,17,47,47,17,1.875,29,64.7,0.003,31,0.1
2025-12-11T16:54:19.420019,True,AIPlayer,2,AIPlayer,3,PINK,11,53,53,11,0.006,29,0.2,1.566,31,50.5
2025-12-11T16:54:20.656931,False,AIPlayer,3,AIPlayer,2,BLUE,39,24,39,24,1.227,30,40.9,0.003,29,0.1
2025-12-11T16:54:22.397828,True,AIPlayer,2,AIPlayer,3,PINK,31,33,33,31,0.006,30,0.2,1.729,30,57.6
2025-12-11T16:54:24.818236,False,AIPlayer,3,AIPlayer,2,BLUE,52,12,52,12,2.411,31,77.8,0.003,29,0.1
2025-12-11T16:54:26.879681,True,AIPlayer,2,AIPlayer,3,PINK,6,58,58,6,0.009,29,0.3,2.045,31,66.0
2025-12-11T16:54:28.162735,False,AIPlayer,3,AIPlayer,2,PINK,18,46,46,18,1.274,30,42.5,0.003,30,0.1
2025-12-11T16:54:29.799788,True,AIPlayer,2,AIPlayer,3,BLUE,41,23,41,23,0.006,30,0.2,1.625,30,54.2
2025-12-11T16:54:30.903465,False,AIPlayer,3,AIPlayer,2,BLUE,49,15,49,15,1.094,31,35.3,0.003,29,0.1
2025-12-11T16:54:32.506870,True,AIPlayer,2,AIPlayer,3,PINK,30,34,34,30,0.006,30,0.2,1.591,30,53.0
2025-12-11T16:54:34.012371,False,AIPlayer,3,AIPlayer,2,PINK,26,38,38,26,1.496,30,49.9,0.003,30,0.1
2025-12-11T16:54:36.042903,True,AIPlayer,2,AIPlayer,3,PINK,6,58,58,6,0.006,29,0.2,2.018,31,65.1
2025-12-11T16:54:37.863493,False,AIPlayer,3,AIPlayer,2,PINK,17,47,47,17,1.811,29,62.5,0.003,31,0.1
